	GSM4290167_bladder1	GSM4290168_bladder2	GSM4290169_bladder3	GSM4290170_bladder4	GSM4290171_bladder5	GSM4290172_bonemarrow1	GSM4290173_bonemarrow2	GSM4290174_bonemarrow3	GSM4290175_bonemarrow4	GSM4290176_bonemarrow5	GSM4290177_brain1	GSM4290178_brain2	GSM4290179_brain3	GSM4290180_brain4	GSM4290181_brain5	GSM4290182_breast1	GSM4290183_breast2	GSM4290184_breast3	GSM4290185_breast4	GSM4290186_breast5	GSM4290187_colonsigmoid1	GSM4290188_colonsigmoid2	GSM4290189_colonsigmoid3	GSM4290190_colonsigmoid4	GSM4290191_colonsigmoid5	GSM4290192_colonsigmoid6	GSM4290193_colontransverse1	GSM4290194_colontransverse2	GSM4290195_colontransverse3	GSM4290196_colontransverse4	GSM4290197_colontransverse5	GSM4290198_colontransverse6	GSM4290199_heart1	GSM4290200_heart2	GSM4290201_heart3	GSM4290202_heart4	GSM4290203_heart5	GSM4290204_hypothalamus1	GSM4290205_hypothalamus2	GSM4290206_hypothalamus3	GSM4290207_hypothalamus4	GSM4290208_kidney1	GSM4290209_kidney2	GSM4290210_kidney3	GSM4290211_kidney4	GSM4290212_kidney5	GSM4290213_liver1	GSM4290214_liver2	GSM4290215_liver3	GSM4290216_liver4	GSM4290217_liver5	GSM4290218_lung1	GSM4290219_lung2	GSM4290220_lung3	GSM4290221_lung4	GSM4290222_lung5	GSM4290223_lymphnodes1	GSM4290224_lymphnodes2	GSM4290225_lymphnodes3	GSM4290226_lymphnodes4	GSM4290227_lymphnodes5	GSM4290228_ovary1	GSM4290229_ovary2	GSM4290230_ovary3	GSM4290231_ovary4	GSM4290232_ovary5	GSM4290233_pancreas1	GSM4290234_pancreas2	GSM4290235_pancreas3	GSM4290236_pancreas4	GSM4290237_pancreas5	GSM4290238_placenta1	GSM4290239_placenta2	GSM4290240_placenta3	GSM4290241_placenta4	GSM4290242_placenta5	GSM4290243_prostate1	GSM4290244_prostate2	GSM4290245_prostate3	GSM4290246_prostate4	GSM4290247_prostate5	GSM4290248_skin1	GSM4290249_skin2	GSM4290250_skin3	GSM4290251_skin4	GSM4290252_skin5	GSM4290253_stomach1	GSM4290254_stomach2	GSM4290255_stomach3	GSM4290256_stomach4	GSM4290257_stomach5	GSM4290258_testis1	GSM4290259_testis2	GSM4290260_testis3	GSM4290261_testis4	GSM4290262_testis5
EPI-538_XH-HFR	23.64204344014149	25.16841554701684	22.77565811779246	23.754687711863696	26.73151701253966	52.37361160520179	44.998209904753736	46.34099923112644	43.731483033445556	44.57356192032294	24.29157316586795	24.56018712409968	24.730321989935607	24.390607791756864	20.873366967802973	28.87682999857444	27.05295100127499	27.031374216374754	27.075441215212894	24.32894047484771	32.188023629949896	33.7498204796783	31.616800534976786	32.3262909911364	31.249753768329484	30.651256349642985	34.479281061683736	35.07485023116742	34.44060256532883	33.66369556439688	30.15045711227794	31.327886760370973	23.53202531731807	25.4021720030365	23.003962527270467	25.613086080209477	27.584977520659564	24.804196734287967	21.60969796472857	20.67607607330372	22.975960774825868	25.465444723101093	25.598482094639323	25.700718361844512	23.461617059149237	24.906935143014287	30.98697673513973	29.46189848054108	28.26874241660329	26.101897300376567	25.249996624925025	29.260638993353883	30.325495639494125	30.23522611333399	28.640266239088053	31.232674582145005	30.288609335905196	34.12010920907529	31.621193524453854	31.148791059098304	35.37338908007252	25.58872732655953	25.434886366942425	20.034536461421368	22.58681793891323	23.239317341605787	26.821867201394316	25.211765026122062	26.100437391039193	25.940659064731275	25.075385137711972	25.873612299648972	23.14629879568491	25.36649093415061	28.080594250379868	21.674715921030604	26.804619809795344	25.382851650991967	27.32294206613399	19.261369514128177	23.65094317188716	24.311216346009182	24.850538373869313	29.074079708254896	24.77636149321338	27.6436532262203	35.748377216280275	31.236440528255688	32.77467065940172	32.31258587568258	34.11771807164327	24.83868956167654	23.09587416379472	24.049522897697468	26.917475598953285	21.987371949199108
EPI-538_XH-HW	22.707819292830614	24.2659581221638	21.9250655982974	22.897298485703903	25.444749092444862	50.955831414181134	44.30568227376743	44.03590106652659	42.84523101205044	43.267786774953144	22.986845417807405	23.397368351238637	23.538024653461562	22.998486352761187	20.124402484977924	27.19500664820251	25.736728997356916	25.602880982045235	25.687194204508806	23.27084790663865	31.32971633193793	32.856920593887416	30.796909883517444	31.424391550563037	30.286647000458824	30.23742155055493	34.06473505797309	34.2352635521232	33.49766628110189	32.8654611806138	29.586640289886457	30.871141410090544	22.478928046149175	24.3494465199371	22.199235483238226	24.537414433289374	26.35929505313467	23.814380619249896	20.785930146849893	19.86489556871621	21.856232445079193	24.622986417688566	24.646590760168866	24.802019026528882	22.69675542518978	23.95614504193165	30.60480503244102	29.106185043173433	28.047787904002252	26.005609878310548	25.081885747604822	27.931415806631048	29.115572787540184	28.917525067275935	27.321675449324214	29.77919690417189	28.943971108939078	31.925946174224297	29.924462272163513	29.703500289977676	33.249939952514666	24.364764454375273	24.426684405737205	19.224805444616614	21.739869281991016	22.373974493116272	25.958152529165066	24.318838237185975	25.189435266050694	25.32165526519661	24.18500178313804	25.22249875861276	22.817626982926928	24.594265925517682	26.963114816679322	21.04916175150624	25.630129729637012	24.324129882611384	26.111784632714315	18.684367704064424	23.010044230082528	23.21164119254555	23.623137869838203	27.368235737889027	23.592668767575873	26.19557458957887	34.98461467248248	30.280305192205166	31.949067518780087	31.157789226081107	32.810239663452194	23.561070626990755	22.132133926483327	22.94282462036332	25.68125818626114	21.160966258252238
EPI-538_XH-HXC	24.80098221305758	26.406945754712233	23.52943851495459	24.785388832588957	28.471978436570673	68.37798872849145	57.56764827680647	59.38292187178843	54.43538576293722	56.55005045893604	25.78708569031635	26.335862958484	25.769138666053706	25.94765710193519	21.528861736351338	31.20123679885263	28.619135477569884	28.831042459668467	28.546432083851354	26.323090670933727	36.00524117435105	38.053606477777095	35.30221273667733	36.04764570333561	34.319997527076396	33.72969151525504	38.58673260211743	39.23966203825392	39.068154350344	37.381493164012014	33.15070830832725	34.88081195482512	24.37280345745165	26.528422439216293	23.689445645573684	26.987336324001717	28.879506001228755	26.800678423765337	22.304630856740452	21.629326001115015	23.985274475019487	26.029867376094423	26.536560813744966	26.682541726361126	24.201840293135206	25.628892346006324	32.765224446308856	30.43951123310044	27.838725355719518	25.102888249412985	24.277717883590128	31.796135546193717	34.09598886244159	33.54139039215194	31.51343059019794	34.58411278929075	34.56788939162727	39.429066668760925	35.54027969967062	35.46594453577628	42.60969559644689	26.906581742524956	26.292038884420048	20.13318608166341	23.053401764886143	23.907520921954852	27.26651114440441	25.498598854029222	26.793881940121725	26.37533878114894	25.46119043099771	27.395743247207644	24.448556934839434	26.631173434126485	30.189517046742175	22.471515998815953	28.367395347083143	26.744175190499075	29.220354533595525	19.248842355536077	24.689270346382514	25.6427730443473	25.94343500954387	31.601978011006608	25.986450988524815	30.024461208069553	38.606136180046995	32.80835167071654	35.11720016550272	34.870353864124155	37.199193005502046	26.2874269432255	23.989582610528156	25.323733163510834	28.791215466620407	22.633462559141385
EPI-538_XH-HZK	23.367245789474687	24.84341544971142	22.485979674507135	23.454145854099764	25.95644676864641	52.896827625805884	45.650728494521644	45.30416181362809	44.221625066498284	45.04210918352636	23.112909694830652	23.433138218642718	23.506920200384734	23.094513435653717	20.447377647924597	28.144097355359225	26.34391643975914	26.11084338463281	26.241836627225094	24.087095635171323	32.196356710513115	33.89771103041245	31.530417868701324	32.21339258424882	31.020341615000948	30.618386658569584	34.59938791116958	35.13987793631235	34.3162976177983	33.668352707826195	30.03692892633646	31.389478178817882	22.869994179660477	24.670518801459348	22.564423264526408	25.005901152457046	26.975836934657103	23.900061912800822	20.956838782145706	20.443123250097067	22.0167441523809	24.562214299576606	24.411186736116047	24.610598331832936	22.968092893951475	24.064403320767788	30.396542924790605	27.912860218013	26.740125720757433	24.65163562307888	23.52767979345827	28.94683772086313	30.12033660103227	29.89185635931626	28.10991719208598	31.19372282303307	30.284862155471114	33.47688325993701	31.022536732438006	30.94206292022954	34.931694656942874	24.887731237552533	24.83800124079137	19.769269020673487	22.22709004161151	22.844419065406175	25.86390286220977	24.28043429651964	25.407208565879227	25.501545897334847	24.497708211394496	25.420873093321024	23.352161105654282	24.892712386007233	27.543971440226304	21.422776796247582	26.08773089620865	24.59762476831194	26.399046331666415	18.87351451913174	23.440983518553878	23.920817102245522	24.155390899583516	27.973921116457895	24.238790993741457	27.009496795783903	35.87341299118879	30.75497558544525	32.68105681568826	32.103427304525226	33.50694764152584	23.649453182042038	22.008453929361696	23.002572969702353	25.920172544387814	21.33816848299908
EPI-538_XH-JGY	24.027038390103122	25.79036493826743	23.306103660721007	24.36713330533813	26.920576988517528	52.98836442463921	45.94234078463917	45.6726121147068	44.71811426256897	45.04886707674564	24.298139013629573	24.44870437069029	24.68600715138213	24.221882239329872	21.427164054268605	29.034771385251737	27.16277867822961	26.988299845110863	27.141278275252017	24.785758505347545	33.54064926697224	35.58391976638422	33.05700809167286	33.6201153194982	32.54409895573528	32.29959052986481	36.27505583448161	37.06244938702272	36.12239816384941	35.42875292410393	31.483875531999058	32.96801779092343	23.791471850577903	25.782284022698033	23.54960646376116	25.988844427593847	27.943102470866652	24.96301185162294	22.02394272309479	21.46479217089772	22.913967735471346	25.80232525944266	25.62989737226784	25.9281775790045	24.024204360845562	25.02790200240945	31.358665869654697	29.28171545519195	28.221719229451548	26.19910432141737	25.07809280620448	29.851010878887337	31.09520286620579	30.84207901470142	28.952675981477608	32.070137403051596	31.42355534578007	34.29541931415748	31.911392780289308	31.765855670590614	35.89883114647123	25.82983716471603	25.831420643214294	20.449333942749618	23.08633185846935	23.73349795278214	27.044498526291996	25.32374135128837	26.509018500375735	26.725581408471104	25.615945574028682	26.648675407656164	24.39834661533471	25.998380834209936	28.629820667637308	22.304813627521295	27.086229564935838	25.639541429257914	27.45712129684311	19.68251222382872	24.361893109140933	24.669737923179216	24.9252393206107	28.822855414437377	24.987307600758836	27.85747497508005	37.5677465279287	32.188625544788565	34.04459839933974	33.41509288249472	34.78629173342172	24.772648152485438	22.981189075554667	24.105661074870998	26.90119310010324	22.264646738084043
EPI-538_XH-LGH	29.358098168879668	31.218195388474772	28.131955529078752	29.501144925482517	33.20738862190157	66.0833276122834	55.91119147749677	58.215147570435676	54.77108016255319	56.03494882022201	30.127486252052766	30.625266224690208	30.464590042107506	30.315533058815234	25.760231313407463	35.94669033463621	33.4396774334526	33.48244419951586	33.55522013794555	30.523625741944194	40.83542799201757	42.93527694001627	40.35187532300415	41.131508185349134	39.4058558588591	38.99126690027498	43.97861794011178	44.595635547060766	43.95244812979141	42.82243383247044	37.9965692977242	40.17628986444006	29.13793867552053	31.45869011499962	28.486054717476364	31.92447426224327	34.07556457396432	31.228501254926226	26.682994750988563	25.86330254478649	28.537406599946518	31.54336318683334	31.73894763368001	31.911930543806818	29.14735319625267	30.75468650481322	39.13281628592	36.9042469618435	35.39820197130641	32.32698732505914	31.337281849618233	36.63957840710397	38.276387782335945	38.076381867109774	35.837805213298914	39.333197819682496	38.46076020098677	42.92868197454913	39.99852215330855	39.45502587467841	45.26411328462933	31.662963268169566	31.3044271404634	24.560739949693	27.834884728263038	28.646734054293304	33.11504326771226	31.146791607486968	32.37714064196635	32.33591210159481	31.19775016333833	32.11036656536782	28.94707231446608	31.34743299588792	34.95671024525408	26.840172227312245	33.18225249974183	31.54296698016064	34.20270785502094	23.679693923004542	29.376887051050936	30.19744791692476	30.73764760464352	36.20657519404529	30.599956385466953	34.69059604173178	45.033200808583494	38.84886425153612	40.98021063387762	40.373637653691326	42.66901562631081	30.816050861214347	28.590960373571416	30.003057815824178	33.592047627561634	27.17996206004677
EPI-538_XH-LGZ	29.909597210931985	31.81088604703382	28.72712775713699	30.01196803701873	33.47261059798435	74.42357821507403	64.94663536337283	62.84665920630933	61.20616314230645	61.48706689413235	30.087715974182338	30.597544577452044	30.67727724828151	30.001953093211373	26.339370540715716	36.10727609765057	33.89038893818678	33.69708063974056	33.94964578766633	30.769920663596224	41.7014017241477	44.08976358028491	41.27080816941726	42.03812961252237	40.12560997267055	40.03959450655858	45.1122847008706	45.63638269716081	44.613471635818264	43.65233679157281	39.20116310224014	41.010196147906605	29.415365260895825	31.782759337544167	28.93586553831776	32.10102998348804	34.50120888990552	31.03455322224401	27.076919341073435	26.225912949910015	28.513279579224758	32.21192072720456	32.16705448672489	32.34719983396926	29.785368029325618	31.420710263739917	40.67160677689193	38.35628528584247	36.70078056675105	33.769459458099796	32.427463210075594	36.87705682772621	39.02207387539856	38.426028425937126	36.42086696023387	39.61668006655269	38.79755677840209	42.924628561714854	39.915393276914536	39.68819025688146	45.100018917614854	31.823855088338274	31.832982247562253	25.191360399323706	28.403540719312282	29.209271978502958	33.975458170420104	31.809294752425053	33.15018731847506	33.22414728783972	31.897086695769435	33.389138152247625	30.494620211201067	32.517470887756005	35.70723081058402	27.81994053873172	33.70599730091676	31.96584059861331	34.271907206707404	24.439645367206655	30.06644146807553	30.665548973010395	31.129212680130827	36.19461213243493	31.161187056460868	34.694172696439985	46.44782677662288	40.09906137248005	42.22530204793247	41.59560638287603	43.4624033458352	30.88970299042375	28.745319434914123	29.945836587000997	33.59236075253952	27.653807957060106
EPI-538_XH-LHL	29.026627621432667	30.71401910702616	27.656636304242706	29.043843756760534	32.57421844001394	64.97344392642938	55.212889345716064	57.1904903281796	53.543256738747715	55.12338411264356	28.538175902438255	29.151845769870384	28.987068473751325	28.82657074808895	24.729541212903385	35.149771465785015	32.87087267399991	32.54289760875254	32.55503386481344	29.977292600934277	40.801762346542155	43.37339201083277	40.7465547465041	41.20920632849229	39.5531402796222	39.210038942501214	44.17778246267692	44.514198981739064	44.01285801083428	42.969599564836514	38.237488058627385	40.230614879587044	28.304605400716014	30.551216373447623	27.66907479957166	31.145465802328577	33.633441901959785	29.766183278381394	25.604508143159883	24.811886235729588	27.085429089010614	31.20757474986588	31.33964513706663	31.37452192364578	28.863223923924185	30.54311217291389	41.857905125685356	38.651091785063926	37.00506960793374	34.27361607251287	32.81132173721859	36.19351964914536	37.75905710143063	37.73557989687781	35.568570909729694	39.1947026761734	37.907976143350936	42.48990003523936	39.48063140140679	38.74880051703381	44.16264047391814	30.943553497760824	30.4587546952316	24.040352433307042	27.104415152359813	28.071863305701402	33.06915584780514	31.003867051747058	32.379945052959684	32.20660311471427	31.153519679420754	31.300360960123527	28.48414963103235	30.682907024067298	34.090333445392325	26.20475858257095	32.72982064031503	31.060122194000137	33.62362742663982	23.315786605740705	29.035267615102583	29.78778924959411	30.169133343930607	35.444040785473945	30.212043597429307	34.08349778169654	45.07666696961263	38.77602035963077	41.111488356402916	40.84424443879538	42.791783551962546	29.706849795320732	27.35930035028745	28.818740836931774	32.39872833683982	26.229272700734843
EPI-538_XH-LHY	26.655591777070207	28.771735849476975	25.99233688597442	27.092080753768897	30.40738431782386	52.606614365868424	44.33579217076684	47.761512168756326	44.920518238808015	45.331196837906674	28.163359793074495	28.568796931183844	28.439077665297347	28.197240713313043	23.907292963485816	32.853972009516866	30.731228112845088	30.950616704178138	31.117558236708497	27.70261608338358	36.4668938375536	38.065574499223786	35.567318160764096	36.27258397409261	35.290680654039804	34.901684598609876	39.1865066796132	39.851347881509795	39.11617246091655	38.250516127920555	34.308456798223126	35.882883571804	26.853207834442486	29.076321798340434	26.269744463447694	29.300137402490147	31.394270712996825	28.990032648516333	24.752747396362505	23.662406122627967	26.515930870724073	29.19284412806111	29.460455661336233	29.57069427036389	26.73587767557428	28.339114822260697	35.559144607280686	33.46822152304566	32.537594493457696	30.009652002651258	29.106903731932903	33.04194432686746	34.04464755532902	34.12028298118557	32.1966335788147	35.19753086241647	33.901940484882154	37.80744819675063	35.86098102384704	34.77039219562689	39.46171946239964	29.237735576618054	29.15332894574408	22.75431750042827	25.82503651652565	26.60363746429446	30.869859461784905	28.924567978526994	29.99349915959353	30.083517483884908	28.851266285762126	29.806294065463945	26.521831570388652	28.83883009265242	31.90893990818272	24.53891618923559	30.6302595497369	29.02890094048191	31.15051010892822	21.96320760241826	26.90673557398993	27.467820542836815	27.93766216535487	33.07003767035179	27.85503441414707	31.227927764015433	41.138181183894034	35.784996433651536	37.44717504533312	36.34974852704099	38.518436673234746	28.3162975958472	26.62316343235443	27.534061071838455	30.711610955992477	25.178510777284817
EPI-538_XH-LJF	23.156223452884834	25.31289731647762	22.67687539380453	23.79056125543099	26.471843261630088	39.42115457028674	32.724508466243094	36.84959767358653	33.48645668214043	33.658062617136814	24.88793973827405	25.413596543915414	25.03992538774283	25.093178821959278	21.136771643833875	28.439305913714964	26.255750276944358	26.409422319101036	26.521395503010552	24.1351907519081	33.27565730506175	34.9286705921777	32.272117313618224	33.44969453039414	32.354386924052754	32.33407676312215	35.74090976124076	36.192475929873396	35.269689458359586	35.478584358797505	31.73100846729062	33.48185630998891	23.52781124260351	25.85710765022142	23.027164777794916	26.098473474671803	26.850154557902815	25.649896196575117	21.87967795990232	20.925030939848217	23.350934888543218	26.91266911720918	26.939063794406295	27.56738705680993	24.500588769540034	25.697220578518124	36.41530520628747	35.806512192384716	35.55951510560881	33.12092580464505	32.209401223127166	28.029722476459366	28.97144598564588	29.19926801043547	27.54953866077006	29.93933191385429	28.213570698727743	30.29140744880476	30.587989660228438	28.709103459962392	31.07632726198346	25.519448129206435	25.361759879349158	19.623472444614652	22.344904126424414	23.14313370622258	28.974760578519717	26.93642551172372	27.833347660997187	28.379661664547232	26.88295820074928	25.846373660070444	23.441881184769283	25.116512512149125	27.218701426122383	21.19582712477938	27.543125825987726	26.000356971236357	28.03721439866354	19.98334109235141	24.213155576945347	23.441477125245463	24.098539473512226	28.448455893668765	23.86119746123509	27.22114145047344	37.291143685015975	32.73376963822342	33.71899689627804	33.07118792414945	33.98574255156765	25.171351678605678	23.614366411468254	24.72552763568742	27.608855550124577	22.250350657492888
EPI-538_XH-LJP	28.787561719640205	30.075896884173133	27.00810624675672	28.423900477331525	32.43122554577723	89.71750495650963	77.2483843771706	76.64984279961327	70.2983566254626	72.03538733240426	29.34746353797142	29.88870503839448	29.36344436542232	29.6476836857039	24.765195740062918	35.55580343244857	32.772065767397144	32.835593214462776	32.43201204718747	29.93689954915535	41.691068704249304	44.45478823440909	42.046762809581324	42.32016099398676	39.99378132445667	39.404832275665704	44.715475995607235	45.152321321946395	45.47431244067924	43.750136803588234	38.50708762440001	40.64410782927274	28.03637954513418	30.446323437667175	27.251017171021026	30.931390581929683	33.1557092232082	30.55774937110289	25.621877249657636	24.85178876687331	27.465094567868302	30.137060398684365	30.81030192018936	30.814385491579028	28.09035953600915	29.780205099231658	38.90649384995302	36.66611775228584	33.2508400174948	29.912553169725136	28.98167237857927	36.270019789868385	39.551982145596526	38.66397639008402	36.637775209590984	39.67135679508389	40.036674404344446	45.64041516067602	40.978239996288195	40.903272248643866	49.59645964277592	30.628515463481477	29.93468153414653	23.284756652064512	26.458940818002436	27.418285587433807	31.72326235425975	29.852522537521388	31.1160185906562	30.638437764726564	29.695975737362893	31.89046269988157	28.803602499881265	30.99211644439303	35.03160475669827	26.463104094476492	32.60998670195737	30.72226264845198	33.70599153303738	22.495943834418053	28.446633031448126	29.639844181557	29.970469584346503	36.038353870907045	29.99704960511744	34.582674373580026	44.66373843983578	38.12437565200023	40.70346300260809	40.88567392500539	43.065453719561226	30.137714751195745	27.627702006378676	29.06892576800095	32.896283926699944	26.118708658098395
EPI-538_XH-LQ	32.92292588547008	35.341193732135224	31.615878198627552	33.23262787606187	37.4733012679544	77.42972990403199	64.64429900035141	69.14837737227944	62.795304697911476	64.6062100533423	34.3922857667053	35.17310678289091	34.48619166443891	34.61288064972901	28.954438121952087	40.90609795587305	37.60144334088953	37.66948320525011	37.62249845277936	34.4044395387045	47.59455629845895	50.62259357283054	46.76504361579969	47.58989803943116	45.78787770422985	45.3361949722305	51.02108559361417	51.88998163119263	51.17568858551425	50.31903761062462	44.16413737818724	46.685257125140964	32.74265818635635	35.76829130506492	31.90168669411936	36.315495046130394	38.39938745202512	35.73375989950552	29.97958371142056	28.914871693872705	32.134845918813916	35.773256786160964	36.19410565168425	36.534097422448816	32.961390114910095	34.811077143986566	46.32259509994245	43.76177604631634	41.59346148937139	37.93627060097794	36.70583682251798	41.39065377481213	43.52588179210441	43.46644534272495	40.82308625511838	44.981058625138516	44.08108119045824	49.02197481766609	45.9081904927201	44.78972841932283	52.25512848036288	35.77012578914475	35.251448965967874	27.264629832018507	31.14458163400793	32.17286826975618	38.14265460477166	35.58061799536916	37.157474904027126	37.04168444805181	35.79710188259992	36.346525295375876	32.82363822822764	35.37069682110079	39.67409495799969	29.996658228561262	37.95927972284055	35.773790073453696	39.023370983969215	26.42880764866694	33.21867181894853	33.71477038910115	34.28878865984815	41.21806416395479	34.181365191896816	39.501352130986426	52.650504405041396	45.09368735780825	47.64917352349407	47.58518385038404	49.73584434663933	35.06995233725212	32.15936922558974	33.98128703359735	38.52533165414845	30.390008607624008
EPI-538_XH-LQR	30.11410289660008	32.191719322319436	28.833186548774158	30.348441112857305	34.35595529677288	76.02859276734466	64.7544269797876	66.50375682280128	62.3728657370502	63.68788745254457	31.283825840700523	31.82892226283758	31.472302265148773	31.52590832397476	26.496908697642148	37.40903044903193	34.639041268984705	34.80524763508569	34.56266638899737	31.518390220499846	43.299686576173855	45.59944399991794	42.56580348539165	43.44313526173543	41.53784330755957	41.0141000197757	46.536336376209114	47.3456389655733	46.67553969064719	45.215274126447966	40.0465298257665	42.20742259636894	29.824551915679734	32.36436569193824	29.050677573497172	32.871813448092674	35.19727978649637	32.46604027307596	27.31435334057664	26.45660907469723	29.22720482433183	32.16348290790602	32.62202856111964	32.78835481247382	29.7600994912454	31.345557052779757	40.469659469352194	37.63611713757693	35.52483777454324	32.091786363742834	31.07499030871329	38.10664367821187	40.348184785818084	39.96512949618941	37.59665659712328	41.3230556472044	40.87919045314353	45.88843335847294	42.10660172160548	41.69094093979039	48.9115994737077	32.74690923622966	32.3584707600201	24.923460387438848	28.511842902093548	29.360178648707926	33.99164766463452	31.77173485441073	33.10812115357505	32.96465605858281	31.802542747628593	33.74090179569356	30.303244813088796	32.693983429069284	36.594573226108956	27.625068238245813	34.469409978807015	32.43188027733919	35.36458184772733	23.846398089993425	30.158661315810317	31.028515032542042	31.432795078929313	37.71731787567927	31.439578905959372	35.87073658871114	47.35158422867039	40.458698461366346	42.96302280465984	42.562562546457336	44.99649088345845	31.912976572239725	29.28790518852044	30.783938055221913	34.834840664789375	27.685512974500174
EPI-538_XH-LWX	28.87908771573226	30.360095812954558	27.115175603345172	28.596808650345586	32.99252099246652	88.99041152032221	75.6278119756547	76.20222135945981	69.40481712060244	70.91432793502811	29.927509288798625	30.70634459080613	29.948664442037753	30.37629595872463	24.95016045634284	36.04381106556106	33.22448739166868	33.44987577246268	33.02563955681514	30.28469057125189	41.93406133347288	44.45564309308385	41.544849731394585	42.31930245096861	39.9525659309921	39.262576563479186	44.75297771232433	45.43431062276183	45.84838901175244	43.85073110166125	38.533378362196984	40.78701376083775	28.284799249557576	30.73712661486421	27.46108878307272	31.37092081075919	33.656413847488764	31.299484083893102	25.78831713425257	25.101666828225756	28.06240587948687	30.149330456358133	30.964009377755154	30.942512399334355	27.97813193919898	29.772752536558155	38.2119921337798	35.858677857000664	32.43909997982905	28.979538868716915	28.183997515944817	36.94354014816916	39.93693885394656	39.131170384437176	36.95495358253681	40.242216464735456	40.300475906903856	46.28009437358432	41.457251351220144	41.175844695444624	49.714641596221576	30.99232240642386	30.35629898196921	23.249958848126635	26.6598032638284	27.605137172923737	31.489494307227314	29.4853639838982	30.92208278427101	30.40057640236604	29.496577704969887	32.10266270770924	28.779978956114284	31.212375209556562	35.581921870724315	26.378321694684765	32.94270210727981	31.00761996292991	34.059414563358	22.34207668506772	28.473248543058517	29.851493496777213	30.23975841587331	36.66885152540851	30.2077676628169	35.027890131387636	44.619990031007745	37.857492065388215	40.76296101406446	40.45207211787533	43.236817282450126	30.519969301792546	28.011913114320155	29.610271084217732	33.37317326801964	26.285995859209432
EPI-538_XH-LXM	20.613850943838038	21.564021529595543	19.278395990886725	20.400223015784995	23.53212456000893	69.57732883138713	59.63780681160114	59.72396677857203	53.620833175633756	55.79692080349848	21.045230436868998	21.545979630849008	21.13709714028781	21.252909295096106	17.569234509369572	25.938927888097687	23.687150731836155	23.74889700718218	23.330386577911945	21.48191495242948	31.109389681846316	33.2646881817498	31.395631122185303	31.75020862595341	29.72629948195887	29.374457448029517	33.517159315907875	34.019821295357964	34.176890200007044	33.135109785170634	28.588787287137638	30.65072717665976	19.952660489348187	21.791857051507524	19.399375593547457	22.29987769544645	23.783364918012847	22.082471292285422	18.2094845776668	17.655998124888768	19.670223838434747	21.45756850241505	21.936117664616898	22.097771605954435	20.0617069042405	21.192342562456204	28.098208276505396	26.326178083991795	23.486084858515582	20.9340215323559	20.20120589821674	26.42064883288531	29.2282556162029	28.475295637506534	26.72237458211653	29.203864995511168	29.885412721197934	33.89311809035615	30.2170243642789	30.158663436081103	37.28683142704708	22.16186829222403	21.55415016406281	16.33414660635494	18.817490351955396	19.600762304889603	22.468543142475696	21.058512483144643	22.179978684319213	21.846971647342084	21.04350331001765	23.16942069260294	20.782956674996914	22.36945796970442	25.400994666977557	18.76330830374544	23.691992003081847	22.18296148829546	24.33302373655908	15.78514940318713	20.364281931863385	21.202530821080313	21.42870093296774	26.226575660752385	21.394439289567718	25.209661943927387	32.71985833418478	27.620950092927316	29.678863577064117	29.882726398064158	32.044474727199436	21.600205440339074	19.71924961900136	20.98665283248693	23.901455811959682	18.51584547597071
